block_number,FLOPs (G),Param Memory (MB),Activation Size (MB),pi_execution_time,gpu_execution_time,model_name,model
0,-0.5668474537008287,-0.5092565300939101,-0.0607566591220114,-0.438553557738958,-0.555808942550392,efficientnetb2_block_metrics_batch8,
1,-0.5568988497538403,-0.5084772399221221,-0.3546447283722603,0.0085702696879776,0.1375680862846584,efficientnetb2_block_metrics_batch8,
2,-0.4237901032918585,-0.4913505672830521,-0.5383235721105261,1.5138542553057763,0.9703468969617012,efficientnetb2_block_metrics_batch8,
3,-0.4431392443815701,-0.440200794189325,-0.5934305839527972,-0.0079703185627563,0.9042098543713556,efficientnetb2_block_metrics_batch8,
4,-0.4448549317688352,-0.2250635733550099,-0.6232752172709449,-0.1429335480530357,1.455979213868726,efficientnetb2_block_metrics_batch8,
5,-0.3248283016347497,0.0730326284942003,-0.6140915149926596,0.0555180031828765,1.4920380527456705,efficientnetb2_block_metrics_batch8,
6,-0.3317148801752998,1.550017748856104,-0.6336104809634353,-0.0611874091699836,2.060828617401357,efficientnetb2_block_metrics_batch8,
7,-0.3795396660953136,1.3385113117767105,-0.6232752172709449,-0.3530375350011758,0.410496361394847,efficientnetb2_block_metrics_batch8,
