block_number,pi_execution_time,gpu_execution_time
0,117.34588399529456,0.0720225274562835
1,358.1649140268564,0.3247576206922531
2,1275.3788573294878,0.6245838105678558
3,357.06026792526245,0.5934032797813416
4,248.86500298976895,0.8088182657957077
5,365.6735303252936,0.8134350180625916
6,305.1542557775974,1.000550389289856
7,147.25176081061363,0.4119759052991867
