block_number,pi_execution_time,gpu_execution_time
0,179.41086292266846,0.0907230377197265
1,833.1805711984634,0.4651594907045364
2,2908.108478486538,1.5452662855386734
3,1049.0144140273333,1.001368835568428
4,764.2530351132154,1.3858599960803986
5,1124.250629171729,1.3932022452354431
6,943.8787677139044,1.8054378777742384
7,582.4324130266905,0.6372321397066116
