block_number,pi_execution_time,gpu_execution_time
0,109.59858141839504,0.09927034378051741
1,106.5895327180624,0.1001729071140287
2,60.83106182515621,0.08241757750511161
3,91.08828224241734,0.081619620323181
4,61.496097072958946,0.07508665323257431
5,0.5061332881450653,0.0120781362056732
6,245.6751123070717,0.20258113741874678
7,122.85843789577486,0.0711548328399656
8,19.137785881757736,0.0227603316307067
