block_number,pi_execution_time,gpu_execution_time
0,142.5881290435791,0.0857099145650863
1,547.6414982974529,0.3176199644804001
2,1865.155327618122,0.934937223792076
3,577.5427692383528,0.5910754948854446
4,375.3865955770016,0.9950485080480576
5,518.871229365468,1.012094020843506
6,378.79469178617,1.2171243131160736
7,192.56574861705303,0.4261544346809387
