block_number,pi_execution_time,gpu_execution_time
0,229.3222302943468,0.1000530272722244
1,989.0508645772934,0.4878281056880951
2,3596.074218302965,2.069646045565605
3,1335.9385039657354,1.22157022356987
4,991.929612532258,1.6162212193012238
5,1508.4960632026196,1.621426343917847
6,1357.5580314546824,2.2309209406375885
7,587.3046480119228,0.7032918184995651
