block_number,pi_execution_time,gpu_execution_time
0,118.36473077535628,0.0720240175724029
1,224.35151889920235,0.1589041948318481
2,979.614401459694,0.463305115699768
3,308.12825605273247,0.3914709389209747
4,191.39640264213085,0.5972679704427719
5,250.22771075367928,0.606984868645668
6,215.659918487072,0.7983178645372391
7,52.979265600442886,0.2102881669998169
