block_number,pi_execution_time,gpu_execution_time
0,232.71015621721745,0.1152221113443374
1,1361.4301068335772,0.6596524268388748
2,5441.269167661667,2.6333416998386383
3,1867.6854752749205,1.4226912707090378
4,1409.7440077364445,2.0312899351119995
5,2178.1580698490143,2.0167934894561768
6,1799.8124890774488,2.585784420371056
7,997.1823669224976,0.9673243016004562
