episode,model,bandwidth,final_reward,split_point
173,efficientnetb1,939,1.0,3
174,efficientnetb0,350,0.0,1
175,vgg19,550,0.0192737323606945,1
176,densenet121,939,0.1007807070881022,9
177,vgg19,750,0.0,1
178,vgg19,350,0.0047515404264518,2
179,resnet50,550,0.2772450699669692,3
180,densenet121,550,0.0,1
181,densenet121,750,0.0279532973407523,2
182,densenet161,350,0.0,1
183,densenet121,350,0.1341157974542594,4
184,vgg19,350,0.0047515404264518,2
185,densenet161,750,0.0355493113357071,3
186,densenet161,750,0.0355493113357071,3
187,densenet161,750,0.0,1
188,vgg19,350,0.1104026426586838,3
189,vgg19,550,0.3630539177738009,6
190,densenet161,550,0.1068700282907242,4
191,densenet161,350,0.0,1
192,resnet50,350,0.0948151869136176,2
193,densenet161,939,0.8028649279588222,7
194,densenet161,750,0.0355493113357071,3
195,resnet18,750,0.9425112246169725,3
196,vgg19,939,0.1144285467096243,4
197,efficientnetb0,750,0.6483214388113725,4
198,vgg19,550,0.7412152580816892,11
199,efficientnetb0,350,0.0,1
200,densenet161,350,0.9422217589427628,7
201,densenet121,939,0.133680659859905,4
202,efficientnetb1,550,0.315622132205788,6
203,efficientnetb2,939,0.2064582521296088,2
204,efficientnetb1,750,0.258386396623143,2
205,efficientnetb0,750,0.0,1
206,resnet50,939,0.0,1
207,resnet50,550,0.4611472962789475,4
208,vgg19,939,0.0183675354070255,1
209,efficientnetb2,750,0.1065082490569524,7
210,vgg19,750,0.0061276421520036,2
211,resnet50,939,0.3012988939538109,3
212,resnet18,350,0.5934360820487711,1
213,efficientnetb2,939,0.0,1
214,efficientnetb0,939,0.6801221238861833,4
215,vgg19,750,0.0,1
216,efficientnetb2,550,0.0,1
217,densenet121,350,0.0,1
218,efficientnetb0,939,0.245393377540531,2
219,efficientnetb1,350,0.2323535341648464,2
220,efficientnetb1,939,0.4873612700075253,5
221,densenet161,750,0.0912366792400731,4
222,densenet161,750,0.1955210426922513,9
223,efficientnetb2,750,0.0,1
224,efficientnetb2,750,0.6313792880026403,4
225,vgg19,350,0.0,1
226,densenet121,350,1.0,6
227,efficientnetb0,939,0.2344467476320147,6
228,efficientnetb1,750,0.258386396623143,2
229,efficientnetb2,939,0.6509085704414946,4
230,efficientnetb1,939,0.4873612700075253,5
231,densenet121,350,0.0,1
232,efficientnetb2,939,0.2064582521296088,2
233,densenet161,939,0.0601439006764898,1
234,efficientnetb2,939,0.2064582521296088,2
235,resnet18,350,0.5934360820487711,1
236,vgg19,550,0.1112152559945396,3
237,resnet50,550,0.2451978873368881,12
238,resnet18,939,0.9772814215247084,3
239,densenet121,750,0.5014039257956258,7
240,densenet161,350,0.7705044620574577,6
241,vgg19,550,0.0192737323606945,1
242,efficientnetb2,750,0.1857252749278613,2
243,efficientnetb0,550,0.0977278646092725,7
244,efficientnetb2,939,0.0,1
245,efficientnetb1,550,0.2436659344100393,2
246,resnet18,939,0.9772814215247084,3
247,efficientnetb2,350,0.0,1
248,efficientnetb2,939,0.4515770715118704,5
249,efficientnetb2,350,0.1727158782926704,2
250,efficientnetb1,750,1.0,3
251,densenet161,350,0.9422217589427628,7
252,resnet18,350,0.9463184463728672,2
253,efficientnetb1,939,1.0,3
254,densenet161,750,0.0193762853485244,2
255,efficientnetb0,550,0.0,1
256,densenet161,350,0.0,1
257,efficientnetb2,550,0.0,1
258,efficientnetb2,550,0.0,1
259,efficientnetb2,939,0.6509085704414946,4
260,resnet50,550,0.4611472962789475,4
261,efficientnetb2,939,1.0,3
262,resnet18,550,0.6805816088044464,4
263,resnet18,350,1.0,3
264,efficientnetb0,750,0.0,1
265,resnet50,750,0.9081489241651808,4
266,efficientnetb2,550,0.0,1
267,resnet50,939,0.1412757250508847,2
268,densenet161,550,0.0210735879951949,3
269,efficientnetb0,750,0.221102352041803,2
270,resnet18,750,1.0,2
271,resnet50,750,0.692684175445151,7
272,resnet18,939,0.666846850715217,4
273,densenet121,550,0.0,1
274,efficientnetb0,550,1.0,3
275,resnet18,750,1.0,2
276,vgg19,750,0.0863442753339673,3
277,vgg19,939,0.0183675354070255,1
278,vgg19,750,0.0061276421520036,2
279,efficientnetb0,550,0.7484594574197447,4
280,efficientnetb1,550,0.1264304258348263,7
281,resnet18,939,0.5358361217945573,1
282,resnet50,550,0.0097267662088094,1
283,efficientnetb2,550,0.0,1
284,efficientnetb1,750,1.0,3
285,efficientnetb0,750,1.0,3
286,resnet50,750,0.098265786808133,1
287,efficientnetb2,350,0.1727158782926704,2
288,densenet161,750,0.0193762853485244,2
289,resnet50,350,0.8830285561177872,5
290,densenet121,939,0.0230700539672484,2
291,efficientnetb2,350,0.0,1
292,resnet50,350,0.4185699515342624,10
293,efficientnetb0,350,0.4626689598236604,5
294,efficientnetb0,750,0.221102352041803,2
295,efficientnetb0,550,1.0,3
296,efficientnetb1,750,0.0,1
297,resnet50,350,0.0174859151390518,1
298,efficientnetb1,550,0.2436659344100393,2
299,resnet50,350,0.0948151869136176,2
300,efficientnetb1,350,0.0,1
301,efficientnetb2,350,0.4600422057004524,5
302,resnet50,939,0.3012988939538109,3
303,efficientnetb1,750,0.0,1
304,densenet161,350,0.7705044620574577,6
305,vgg19,550,0.7144872600964158,10
306,efficientnetb1,939,0.4873612700075253,5
307,densenet121,750,0.0,1
308,efficientnetb2,550,0.0,1
309,densenet161,550,0.8307012363387156,6
310,densenet161,939,0.0601439006764898,1
311,resnet18,350,0.5934360820487711,1
312,vgg19,750,0.0,1
313,vgg19,550,0.0192737323606945,1
314,efficientnetb0,939,0.0,1
315,vgg19,350,0.4051376815444835,5
316,efficientnetb0,750,0.221102352041803,2
317,densenet161,939,0.0,2
318,efficientnetb2,550,0.0,1
319,resnet18,939,0.5358361217945573,1
320,efficientnetb0,939,0.245393377540531,2
321,densenet161,939,0.2994714122049385,4
322,vgg19,350,0.4842986650150916,9
323,efficientnetb0,750,0.0,1
324,efficientnetb0,350,0.2601845258832877,2
325,efficientnetb1,350,0.0,1
326,densenet121,939,0.0,1
327,vgg19,550,0.1248786103205342,4
328,efficientnetb2,550,0.4196653103687508,5
329,efficientnetb2,750,0.0,1
330,resnet18,939,1.0,2
331,resnet50,939,0.0,1
332,densenet161,350,0.0195835026890192,2
333,efficientnetb0,750,0.221102352041803,2
334,efficientnetb0,939,1.0,3
335,efficientnetb0,750,0.221102352041803,2
336,densenet161,750,0.9225205659416632,8
337,vgg19,350,0.0,1
338,efficientnetb1,550,0.2436659344100393,2
339,densenet121,750,0.0357436179754728,3
340,resnet50,350,1.0,6
341,vgg19,550,0.0192737323606945,1
342,resnet50,350,0.8830285561177872,5
343,efficientnetb1,350,0.2325508521386866,7
344,efficientnetb2,350,0.65175093664593,4
345,efficientnetb1,350,0.5010852886204035,5
346,vgg19,550,0.1248786103205342,4
347,resnet18,550,0.9649971314956884,3
348,efficientnetb2,550,0.0,1
349,resnet18,350,0.5934360820487711,1
350,efficientnetb1,550,0.0720571217046986,8
351,efficientnetb2,350,0.1727158782926704,2
352,resnet50,550,0.2772450699669692,3
353,densenet161,939,0.0601439006764898,1
354,efficientnetb1,350,0.2323535341648464,2
355,densenet121,350,0.0321065308334073,2
356,efficientnetb2,550,0.0,1
357,densenet121,350,0.0523859604428457,3
358,vgg19,550,0.1248786103205342,4
359,densenet161,939,0.0018556587877228,3
360,resnet50,550,0.2772450699669692,3
361,efficientnetb2,350,1.0,3
362,vgg19,750,0.0,1
363,resnet18,750,0.5563161859691826,1
364,efficientnetb2,939,0.0,1
365,efficientnetb1,350,0.0,1
366,resnet50,350,0.2365622217411404,3
367,vgg19,350,0.1104026426586838,3
368,efficientnetb2,350,0.1024694963374907,8
369,densenet121,750,0.0279532973407523,2
370,resnet18,939,0.5358361217945573,1
371,densenet161,750,0.0355493113357071,3
372,vgg19,550,0.1248786103205342,4
373,efficientnetb0,350,0.3057373745716766,6
374,vgg19,550,0.3608150480635607,7
375,efficientnetb2,350,0.1727158782926704,2
376,efficientnetb2,350,1.0,3
377,densenet121,550,0.6262433485833546,5
378,efficientnetb1,750,0.0,1
379,resnet50,550,0.4611472962789475,4
380,resnet50,750,0.5242927837491854,3
381,vgg19,550,0.1248786103205342,4
382,resnet50,350,0.8169515861153699,7
383,resnet18,550,0.9649971314956884,3
384,vgg19,939,0.0183675354070255,1
385,efficientnetb2,350,0.1727158782926704,2
386,resnet50,939,0.3012988939538109,3
387,efficientnetb0,350,0.2601845258832877,2
388,resnet18,750,0.6570784835049883,4
389,densenet161,550,0.8307012363387156,6
390,resnet50,350,0.4097205423764233,4
391,densenet161,939,0.0018556587877228,3
392,efficientnetb0,350,0.0,1
393,efficientnetb0,939,0.0,1
394,efficientnetb1,750,0.0,1
395,efficientnetb1,350,0.2325508521386866,7
396,resnet50,939,0.481243768988981,4
397,efficientnetb2,350,0.0,1
398,densenet121,750,0.0279532973407523,2
399,efficientnetb1,939,0.023223098071313,8
400,densenet161,750,0.5067219862360387,5
401,vgg19,550,0.0,2
402,resnet50,939,0.1412757250508847,2
403,efficientnetb2,350,0.1727158782926704,2
404,efficientnetb0,750,0.4450311925360435,5
405,resnet50,939,0.1412757250508847,2
406,vgg19,550,0.527063884872579,9
407,efficientnetb2,939,0.0,1
408,resnet50,750,0.9081489241651808,4
409,resnet18,750,1.0,2
410,efficientnetb1,350,0.0,1
411,densenet121,550,1.0,6
412,densenet161,939,0.0,2
413,resnet18,750,0.6570784835049883,4
414,vgg19,550,0.3630539177738009,6
415,resnet18,550,0.5341577662577371,1
416,efficientnetb2,350,1.0,3
417,densenet121,350,0.0,1
418,resnet18,750,0.0,8
419,efficientnetb2,550,1.0,3
420,resnet18,550,1.0,2
421,efficientnetb2,550,0.2469174626993638,6
422,densenet121,750,0.0279532973407523,2
423,densenet121,750,0.0,1
424,densenet121,750,0.0,1
425,vgg19,550,0.0192737323606945,1
426,efficientnetb2,350,0.1024694963374907,8
427,resnet50,550,0.0097267662088094,1
428,efficientnetb1,350,0.2323535341648464,2
429,efficientnetb2,350,0.1727158782926704,2
430,efficientnetb0,750,0.0025215886423978,8
431,efficientnetb2,939,1.0,3
432,efficientnetb0,550,0.0,1
433,resnet50,550,0.2772450699669692,3
434,efficientnetb2,350,0.0,1
435,efficientnetb2,550,0.1997439170806723,2
436,densenet121,750,0.0,1
437,resnet18,939,1.0,2
438,densenet161,939,0.2994714122049385,4
439,efficientnetb1,550,0.6878389778024664,4
440,densenet161,939,0.8028649279588222,7
441,efficientnetb0,350,0.0,1
442,efficientnetb1,350,0.0,1
443,efficientnetb1,939,0.0,1
444,densenet121,750,0.6549577219091517,5
445,resnet18,350,0.5934360820487711,1
446,densenet161,550,0.0323579521725776,2
447,efficientnetb2,939,0.2636878690227005,6
448,efficientnetb2,350,0.4600422057004524,5
449,resnet50,350,0.0948151869136176,2
450,efficientnetb0,750,0.4450311925360435,5
451,vgg19,939,0.0183675354070255,1
452,efficientnetb1,939,0.0,1
453,resnet50,350,0.4097205423764233,4
454,efficientnetb1,350,0.1057479814087846,8
455,densenet161,939,0.0,2
456,vgg19,350,0.063159932094785,4
457,efficientnetb2,350,0.4600422057004524,5
458,densenet161,939,1.0,6
459,densenet121,750,0.0983602208090902,4
460,efficientnetb1,350,1.0,3
461,densenet121,550,0.0,1
462,efficientnetb1,939,0.7039994792384792,4
463,densenet121,350,0.1341157974542594,4
464,efficientnetb1,939,0.4873612700075253,5
465,vgg19,550,0.1112152559945396,3
466,efficientnetb2,550,0.1997439170806723,2
467,efficientnetb0,750,0.221102352041803,2
468,resnet18,939,0.666846850715217,4
469,efficientnetb2,350,0.0,1
470,resnet50,939,0.3012988939538109,3
471,vgg19,350,0.3463718988145903,7
472,resnet50,350,0.4097205423764233,4
473,resnet50,939,0.3012988939538109,3
474,efficientnetb2,350,0.1727158782926704,2
475,resnet50,350,0.5125994165201655,9
476,densenet121,350,0.5134540759121593,7
477,resnet18,350,0.5048206439889544,5
478,densenet161,750,0.7754817419817108,6
479,efficientnetb0,939,1.0,3
480,efficientnetb2,350,0.0,1
481,resnet18,550,0.6805816088044464,4
482,densenet121,350,0.0,1
483,efficientnetb0,350,0.0,1
484,efficientnetb1,550,0.0,1
485,resnet18,350,0.6798528330010116,4
486,efficientnetb2,550,0.7219694682129152,4
487,vgg19,939,0.3786480345124817,5
488,efficientnetb2,750,1.0,3
489,resnet50,939,0.3016164674088932,11
490,resnet18,350,0.292613278460834,6
491,efficientnetb1,939,1.0,3
492,vgg19,550,1.0,15
493,efficientnetb0,350,0.0,1
494,densenet121,550,0.0,1
495,densenet121,550,0.0731558842200006,11
496,vgg19,939,0.4910509157637427,8
497,resnet50,550,0.8501913432605966,5
498,resnet18,550,0.2785187719074968,6
499,densenet121,750,0.4798884872288328,8
500,resnet18,550,0.9649971314956884,3
501,vgg19,350,0.0047515404264518,2
502,vgg19,550,0.1112152559945396,3
503,resnet18,750,0.9425112246169725,3
504,efficientnetb0,550,0.0843169863849983,8
505,densenet121,750,0.0983602208090902,4
506,resnet18,550,0.9649971314956884,3
507,resnet50,350,0.4097205423764233,4
508,efficientnetb2,550,0.1997439170806723,2
509,resnet50,750,0.3530361156189798,10
510,resnet18,350,1.0,3
511,vgg19,939,0.0183675354070255,1
512,efficientnetb0,939,0.6801221238861833,4
513,efficientnetb2,350,0.0,1
514,efficientnetb0,350,1.0,3
515,efficientnetb2,939,0.027788540826475,8
516,vgg19,750,0.1063831635744575,4
517,resnet50,750,0.41601881255758,9
518,efficientnetb1,939,1.0,3
519,efficientnetb0,939,0.0300451672854749,7
520,efficientnetb0,550,0.0,1
521,densenet121,939,0.0936504679137054,10
522,efficientnetb1,350,0.2323535341648464,2
523,efficientnetb2,939,0.4515770715118704,5
524,vgg19,550,0.0,2
525,densenet121,550,0.1132152876154946,4
526,resnet50,550,0.4611472962789475,4
527,efficientnetb0,350,1.0,3
528,densenet161,550,0.1068700282907242,4
529,efficientnetb2,550,0.0,1
530,efficientnetb1,350,1.0,3
531,densenet121,350,0.529578650458239,8
532,resnet18,350,1.0,3
533,efficientnetb0,750,0.4450311925360435,5
534,efficientnetb2,350,0.0,1
535,efficientnetb2,939,0.0,1
536,vgg19,750,0.0863442753339673,3
537,efficientnetb1,350,1.0,3
538,efficientnetb2,350,0.0,1
539,resnet50,550,0.0097267662088094,1
540,resnet50,350,0.2365622217411404,3
541,resnet50,550,0.1774641097234567,13
542,resnet50,350,1.0,6
543,resnet50,939,1.0,6
544,resnet50,550,0.8215124558966982,7
545,efficientnetb1,350,0.1057479814087846,8
546,resnet50,939,0.3012988939538109,3
547,efficientnetb2,550,0.0964442956606361,8
548,resnet50,750,0.41601881255758,9
549,efficientnetb2,350,0.1024694963374907,8
550,resnet50,939,0.8017819857800019,7
551,densenet161,350,0.0213386295855335,3
552,densenet161,350,0.9422217589427628,7
553,resnet50,550,0.0097267662088094,1
554,resnet50,350,0.0174859151390518,1
555,resnet50,939,0.8248723661787692,5
556,resnet50,939,0.0,1
557,efficientnetb0,750,0.0,1
558,resnet50,350,0.5125994165201655,9
559,densenet121,939,0.4858756243316292,5
560,densenet161,350,0.0195835026890192,2
561,resnet18,750,0.9425112246169725,3
562,efficientnetb0,939,0.0,1
563,densenet121,939,0.1379889878308899,11
564,densenet121,550,0.1132152876154946,4
565,densenet121,939,0.0166311998595305,3
566,densenet161,350,0.472733213293796,5
567,resnet18,750,0.4551076759252049,5
568,densenet161,939,1.0,6
569,efficientnetb2,550,1.0,3
570,vgg19,939,0.7038804657074393,11
571,densenet161,939,0.0018556587877228,3
572,resnet50,550,0.106889737057666,2
573,efficientnetb2,939,0.2636878690227005,6
574,efficientnetb1,550,0.2436659344100393,2
575,efficientnetb0,550,0.7484594574197447,4
576,resnet18,550,0.5341577662577371,1
577,efficientnetb2,750,1.0,3
578,densenet121,550,0.0267032533330688,3
579,efficientnetb1,350,0.1057479814087846,8
580,resnet50,939,0.8248723661787692,5
581,densenet121,350,0.0523859604428457,3
582,efficientnetb1,350,0.3137835430767212,6
583,densenet121,550,0.0,1
584,densenet161,350,0.0213386295855335,3
585,efficientnetb1,350,0.1057479814087846,8
586,resnet18,750,0.2819735347623552,6
587,efficientnetb2,750,0.1857252749278613,2
588,resnet18,350,0.0,8
589,densenet121,350,0.6263678162488967,5
590,vgg19,350,0.3463718988145903,7
591,resnet50,750,0.098265786808133,1
592,resnet50,939,0.8248723661787692,5
593,vgg19,939,0.0,2
594,efficientnetb0,550,0.7484594574197447,4
595,efficientnetb0,350,0.094356304646394,8
596,resnet18,939,0.5358361217945573,1
597,efficientnetb1,550,1.0,3
598,efficientnetb1,750,1.0,3
599,resnet50,350,0.8830285561177872,5
600,resnet50,939,0.8248723661787692,5
601,efficientnetb1,350,0.2323535341648464,2
602,resnet18,939,0.2713411337912176,6
603,densenet161,939,0.0018556587877228,3
604,densenet161,750,0.5067219862360387,5
605,densenet121,750,0.0357436179754728,3
606,densenet161,350,0.0213386295855335,3
607,densenet121,939,0.0,1
608,efficientnetb0,550,0.0,1
609,efficientnetb1,750,0.0,1
610,resnet18,550,0.5341577662577371,1
611,densenet161,350,0.0,1
612,efficientnetb2,350,0.1727158782926704,2
613,efficientnetb0,550,0.2755689518747824,6
614,resnet50,750,1.0,5
615,vgg19,350,0.7439023030951907,11
616,efficientnetb2,350,0.4600422057004524,5
617,densenet161,550,0.5735576563250782,5
618,efficientnetb0,939,0.6801221238861833,4
619,efficientnetb1,750,0.258386396623143,2
620,densenet161,750,0.0,1
621,efficientnetb1,350,0.0,1
622,densenet121,350,0.0523859604428457,3
623,efficientnetb0,750,0.6483214388113725,4
624,resnet50,939,0.4611727687596107,9
625,efficientnetb1,350,0.5010852886204035,5
626,efficientnetb0,550,0.0,1
627,densenet121,350,0.1527256039349891,9
628,densenet161,350,0.7705044620574577,6
629,resnet50,750,0.3344894405367239,2
630,efficientnetb2,550,0.0,1
631,vgg19,939,0.3698836387150448,7
632,vgg19,939,0.0183675354070255,1
633,densenet121,550,0.5224277109043235,7
634,resnet50,350,0.5125994165201655,9
635,resnet50,939,0.0,1
636,efficientnetb2,550,0.1997439170806723,2
637,resnet18,750,0.4551076759252049,5
638,densenet161,550,0.0,1
639,resnet18,350,0.6798528330010116,4
640,efficientnetb1,939,1.0,3
641,efficientnetb1,350,0.2323535341648464,2
642,efficientnetb2,750,0.496642919782067,5
643,densenet121,350,1.0,6
644,efficientnetb0,750,1.0,3
645,vgg19,939,0.0183675354070255,1
646,efficientnetb0,750,0.2823668742486632,6
647,densenet121,750,0.0,1
648,resnet18,939,0.5358361217945573,1
649,vgg19,939,0.0183675354070255,1
650,efficientnetb0,350,1.0,3
651,resnet50,939,0.8017819857800019,7
652,densenet121,350,0.0,1
653,efficientnetb1,350,0.5010852886204035,5
654,efficientnetb2,939,0.2636878690227005,6
655,efficientnetb2,939,0.4515770715118704,5
656,efficientnetb2,939,0.6509085704414946,4
657,efficientnetb0,350,0.4626689598236604,5
658,densenet161,350,0.0,1
659,densenet121,939,0.390359012366206,7
660,densenet161,550,0.1068700282907242,4
661,efficientnetb1,350,0.3137835430767212,6
662,densenet121,750,0.0,1
663,efficientnetb1,550,0.5223117533457641,5
664,efficientnetb0,750,0.0025215886423978,8
665,efficientnetb2,939,0.0,1
666,efficientnetb1,350,0.2323535341648464,2
667,efficientnetb2,750,0.6313792880026403,4
668,efficientnetb1,350,0.0,1
669,densenet121,750,0.1284609034111726,9
670,vgg19,350,0.0,1
671,resnet18,750,0.2819735347623552,6
672,vgg19,550,0.1112152559945396,3
673,efficientnetb2,550,0.1997439170806723,2
674,resnet18,750,0.0,8
675,resnet50,350,0.0174859151390518,1
676,efficientnetb1,550,0.315622132205788,6
677,efficientnetb2,750,0.6313792880026403,4
678,vgg19,939,0.4817677379651593,9
679,densenet121,350,0.0321065308334073,2
680,resnet50,550,0.2772450699669692,3
681,efficientnetb2,350,0.1231000944167908,7
682,densenet161,939,0.0018556587877228,3
683,densenet161,350,0.0,1
684,densenet121,939,0.4858756243316292,5
685,efficientnetb1,350,0.5010852886204035,5
686,efficientnetb1,939,0.0,1
687,efficientnetb0,939,0.5462134982716761,5
688,densenet161,939,0.0601439006764898,1
689,resnet18,550,1.0,2
690,efficientnetb0,350,0.2601845258832877,2
691,vgg19,939,0.053642035656265,3
692,vgg19,750,0.3776216428097246,7
693,densenet161,550,0.0323579521725776,2
694,densenet121,550,0.5185925451749753,8
695,resnet50,350,0.0,16
696,resnet50,939,0.1412757250508847,2
697,vgg19,350,0.0047515404264518,2
698,densenet121,350,0.083035958882802,11
699,efficientnetb0,350,1.0,3
700,vgg19,350,0.0047515404264518,2
701,efficientnetb2,939,0.2064582521296088,2
702,densenet161,350,0.0606109279047736,12
703,efficientnetb2,939,0.027788540826475,8
704,densenet161,939,0.0018556587877228,3
705,resnet50,939,0.1412757250508847,2
706,resnet18,750,0.6570784835049883,4
707,efficientnetb1,750,0.7228690296773087,4
708,efficientnetb1,750,0.5409660759543289,5
709,densenet121,939,0.0,1
710,resnet50,750,1.0,5
711,vgg19,350,0.0,1
712,densenet121,350,0.1341157974542594,4
713,vgg19,750,0.0,1
714,densenet161,750,0.0912366792400731,4
715,resnet18,550,0.6805816088044464,4
716,efficientnetb1,550,0.2436659344100393,2
717,efficientnetb2,939,1.0,3
