episode,model,bandwidth,final_reward,split_point
186,resnet50,750,0.5242927837491854,3
187,resnet50,350,0.0174859151390518,1
188,resnet50,550,0.106889737057666,2
189,resnet50,350,0.4097205423764233,4
190,densenet161,750,0.7754817419817108,6
191,efficientnetb1,350,0.0,1
192,efficientnetb0,939,0.0,1
193,resnet50,550,1.0,6
194,vgg19,939,0.0183675354070255,1
195,resnet34,350,0.19930012289416,2
196,resnet34,350,0.1157963719048598,1
197,efficientnetb0,750,0.221102352041803,2
198,resnet18,750,1.0,2
199,resnet50,939,1.0,6
200,vgg19,550,0.0,2
201,efficientnetb1,939,0.0,1
202,resnet34,939,0.5254802820550293,3
203,vgg19,350,0.0,1
204,vgg16,939,0.0548212617333455,3
205,resnet18,750,0.6570784835049883,4
206,vgg19,750,0.3954673323042385,5
207,resnet18,939,0.1469347985717806,7
208,resnet18,550,1.0,2
209,resnet34,939,0.7020867334437453,8
210,resnet18,350,0.5934360820487711,1
211,resnet18,350,0.5048206439889544,5
212,resnet34,750,0.3301584795875527,3
213,vgg19,750,0.0,1
214,efficientnetb0,750,0.221102352041803,2
215,efficientnetb1,939,0.0,1
216,resnet18,350,0.9463184463728672,2
217,vgg19,550,0.0,2
218,densenet161,550,0.1068700282907242,4
219,resnet50,550,0.0097267662088094,1
220,resnet18,939,0.1469347985717806,7
221,densenet161,939,0.2831929044634787,5
222,efficientnetb1,750,1.0,3
223,vgg19,350,0.063159932094785,4
224,vgg19,939,0.0,2
225,densenet161,350,0.0213386295855335,3
226,resnet18,550,1.0,2
227,efficientnetb1,750,0.0,1
228,vgg16,550,0.0983706975456484,4
229,efficientnetb1,350,1.0,3
230,efficientnetb0,550,1.0,3
231,efficientnetb0,750,0.0,1
232,efficientnetb0,939,0.0300451672854749,7
233,densenet161,550,0.0323579521725776,2
234,vgg16,750,0.0,2
235,efficientnetb0,750,0.6483214388113725,4
236,efficientnetb0,350,0.2601845258832877,2
237,densenet161,550,0.0,1
238,vgg19,550,0.1248786103205342,4
239,densenet161,750,0.0,1
240,resnet34,750,0.3301584795875527,3
241,efficientnetb0,550,0.7484594574197447,4
242,densenet161,939,0.0,2
243,efficientnetb1,550,0.5223117533457641,5
244,efficientnetb0,750,0.0,1
245,resnet18,750,1.0,2
246,resnet18,550,0.5341577662577371,1
247,resnet50,750,0.5242927837491854,3
248,vgg16,550,0.0199271539720846,1
249,densenet161,750,0.5067219862360387,5
250,vgg19,350,0.4051376815444835,5
251,resnet50,550,0.106889737057666,2
252,vgg16,750,0.0058887013115276,1
253,densenet161,350,0.0213386295855335,3
254,resnet50,939,0.0,1
255,resnet18,350,0.5934360820487711,1
256,vgg16,550,0.0,2
257,resnet50,350,0.0948151869136176,2
258,resnet34,939,0.3385797164144236,2
259,resnet50,350,0.0948151869136176,2
260,densenet161,939,0.0018556587877228,3
261,efficientnetb1,350,0.2323535341648464,2
262,efficientnetb0,750,0.6483214388113725,4
263,vgg16,939,0.0,2
264,vgg16,939,0.0548212617333455,3
265,densenet161,750,0.0,1
266,resnet34,750,0.1441687792856025,1
267,densenet161,939,0.0018556587877228,3
268,resnet34,550,0.4132006712758983,4
269,resnet34,939,0.5254802820550293,3
270,resnet34,350,0.1157963719048598,1
271,vgg16,939,0.0,2
272,efficientnetb1,750,0.0592486200525467,8
273,vgg16,550,0.4337023661646058,6
274,densenet161,350,0.0,1
275,densenet161,750,0.0193762853485244,2
276,vgg19,350,0.063159932094785,4
277,vgg16,550,0.873525344145539,10
278,densenet161,350,0.2110700120789124,9
279,resnet34,350,0.1157963719048598,1
280,vgg19,939,0.1144285467096243,4
281,vgg19,350,0.0,1
282,efficientnetb1,350,0.3137835430767212,6
283,resnet18,550,0.9649971314956884,3
284,resnet18,550,0.6805816088044464,4
285,resnet50,550,0.106889737057666,2
286,efficientnetb0,750,0.2823668742486632,6
287,efficientnetb1,550,0.2436659344100393,2
288,efficientnetb1,750,0.0592486200525467,8
289,resnet50,939,1.0,6
290,efficientnetb0,350,0.2301319400884027,7
291,resnet50,939,0.8248723661787692,5
292,resnet34,350,0.3864954674184693,4
293,efficientnetb0,939,0.0,1
294,efficientnetb1,939,0.0,1
295,efficientnetb0,550,0.0843169863849983,8
296,vgg16,350,0.0713714441743471,3
297,resnet18,939,0.9772814215247084,3
298,efficientnetb0,550,1.0,3
299,vgg16,350,0.1139662905811487,4
300,resnet18,750,0.5563161859691826,1
301,densenet161,750,0.0912366792400731,4
302,densenet161,350,0.0,1
303,efficientnetb0,939,0.0,1
304,densenet161,939,0.0601439006764898,1
305,efficientnetb0,550,0.0,1
306,densenet161,550,0.084152532251803,12
307,densenet161,939,0.0601439006764898,1
308,vgg16,550,0.0768889395683232,3
309,vgg19,550,0.0192737323606945,1
310,efficientnetb1,750,0.3094983907889674,6
311,resnet34,550,0.8215653788441881,7
312,efficientnetb0,750,0.0,1
313,vgg16,750,0.5870702344568659,8
314,resnet34,350,0.19930012289416,2
315,resnet50,350,0.2365622217411404,3
316,resnet50,350,0.2365622217411404,3
317,densenet161,939,0.2831929044634787,5
318,efficientnetb1,550,0.2436659344100393,2
319,densenet161,939,0.0601439006764898,1
320,resnet18,550,0.9649971314956884,3
321,vgg16,550,0.0768889395683232,3
322,densenet161,350,0.0,1
323,densenet161,350,0.0606109279047736,11
324,efficientnetb1,350,0.2325508521386866,7
325,vgg16,550,0.0768889395683232,3
326,densenet161,350,0.0213386295855335,3
327,resnet34,550,0.2165759106887793,2
328,densenet161,550,0.0,1
329,efficientnetb1,350,0.3137835430767212,6
330,vgg16,939,0.0548212617333455,3
331,resnet50,350,0.2365622217411404,3
332,resnet50,550,0.106889737057666,2
333,resnet50,939,0.1412757250508847,2
334,vgg19,750,0.7549293405793684,12
335,efficientnetb1,750,0.0,1
336,vgg16,939,0.0060710231598882,1
337,efficientnetb0,750,0.221102352041803,2
338,densenet161,350,0.7705044620574577,6
339,vgg16,350,0.4552780768214839,7
340,vgg16,939,0.0,2
341,vgg16,350,0.0,1
342,vgg16,750,0.0,2
343,efficientnetb1,750,0.258386396623143,2
344,vgg19,939,0.1144285467096243,4
345,vgg19,939,0.053642035656265,3
346,vgg19,750,0.349757663747874,6
347,vgg16,750,0.3719773828090447,7
348,resnet50,350,0.0948151869136176,2
349,efficientnetb0,550,1.0,3
350,vgg19,939,0.4817677379651593,9
351,vgg16,939,0.0,2
352,densenet161,750,0.0355493113357071,3
353,efficientnetb1,750,0.5409660759543289,5
354,vgg19,550,0.4939105417814899,8
355,vgg19,550,0.3630539177738009,6
356,resnet50,350,0.0948151869136176,2
357,densenet161,939,0.2831929044634787,5
358,resnet50,550,0.1774641097234567,13
359,vgg16,350,1.0,12
360,resnet34,939,0.2104748857315504,1
361,densenet161,350,0.0195835026890192,2
362,efficientnetb1,350,0.2323535341648464,2
363,resnet50,750,0.692684175445151,7
364,resnet50,350,0.2126428534133265,13
365,efficientnetb0,550,0.290069122860228,2
366,vgg19,550,0.0192737323606945,1
367,densenet161,939,0.0018556587877228,3
368,efficientnetb0,350,0.2601845258832877,2
369,resnet50,939,1.0,6
370,resnet18,939,0.2713411337912176,6
371,densenet161,750,0.0355493113357071,3
372,efficientnetb0,939,0.245393377540531,2
373,efficientnetb1,750,0.1568217242640732,7
374,efficientnetb1,750,0.0,1
375,efficientnetb0,350,0.7221681243288518,4
376,resnet18,550,0.5341577662577371,1
377,resnet34,550,0.4132006712758983,4
378,vgg19,939,0.1144285467096243,4
379,vgg19,350,0.7439023030951907,11
380,efficientnetb0,550,0.0,1
381,efficientnetb1,939,0.2284047954549483,2
382,densenet161,939,0.0601439006764898,1
383,resnet50,750,0.3344894405367239,2
384,resnet50,939,0.0,1
385,vgg19,750,0.482051380981956,8
386,densenet161,350,0.0195835026890192,2
387,efficientnetb0,550,0.290069122860228,2
388,efficientnetb0,750,0.0025215886423978,8
389,vgg19,550,0.1112152559945396,3
390,efficientnetb1,350,0.0,1
391,efficientnetb1,750,0.0592486200525467,8
392,vgg16,750,0.9989474447948092,13
393,vgg16,939,0.0060710231598882,1
394,vgg16,750,0.0,2
395,resnet18,939,0.9772814215247084,3
396,vgg19,350,0.4995659680915179,8
397,resnet34,939,0.2104748857315504,1
398,resnet50,939,0.1929263993625516,13
399,resnet50,939,0.481243768988981,4
400,resnet18,939,0.2713411337912176,6
401,efficientnetb0,939,0.5462134982716761,5
402,efficientnetb1,350,0.1057479814087846,8
403,vgg16,939,0.0548212617333455,3
404,vgg19,750,0.482051380981956,8
405,resnet34,550,0.3605928556450244,3
406,resnet50,350,0.0948151869136176,2
407,vgg19,550,0.3608150480635607,7
408,vgg16,550,0.4909442737237837,5
409,resnet18,550,0.6805816088044464,4
410,vgg16,750,0.3927521762586766,6
411,vgg19,750,0.5392519021115965,9
412,resnet18,350,0.0,8
413,densenet161,939,0.0601439006764898,1
414,efficientnetb0,939,0.0277656910590755,8
415,resnet50,750,0.0,16
416,vgg19,350,0.3463718988145903,7
417,resnet18,939,0.5358361217945573,1
418,resnet34,350,0.1157963719048598,1
419,vgg16,350,0.0238402416290037,2
420,densenet161,750,0.0912366792400731,4
421,vgg19,350,0.1104026426586838,3
422,vgg19,750,0.0863442753339673,3
423,resnet18,350,0.0,8
424,efficientnetb0,550,0.5319033905566624,5
425,vgg16,550,0.0199271539720846,1
426,resnet18,939,0.9772814215247084,3
427,densenet161,350,0.0195835026890192,2
428,efficientnetb1,939,0.2680647929070547,6
429,vgg19,350,0.9884623593775808,15
430,resnet18,750,0.5563161859691826,1
431,resnet50,750,0.8540914514899219,6
432,densenet161,350,0.0195835026890192,2
433,resnet50,939,0.1412757250508847,2
434,efficientnetb0,750,1.0,3
435,resnet50,550,0.0097267662088094,1
436,densenet161,750,0.0355493113357071,3
437,efficientnetb0,550,0.7484594574197447,4
438,densenet161,939,0.0018556587877228,3
439,densenet161,750,0.0,1
440,resnet18,550,1.0,2
441,resnet18,550,0.46598992776295,5
442,efficientnetb0,939,0.0277656910590755,8
443,efficientnetb1,750,0.0592486200525467,8
444,vgg19,350,0.1104026426586838,3
445,resnet50,939,0.481243768988981,4
446,vgg19,350,0.7047271852759325,10
447,vgg16,939,0.4173293874259716,5
448,efficientnetb1,750,0.0,1
449,resnet18,550,0.9649971314956884,3
450,efficientnetb0,350,0.3057373745716766,6
451,resnet50,550,0.106889737057666,2
452,resnet50,350,0.0948151869136176,2
453,vgg16,939,0.4173293874259716,5
454,resnet18,350,0.6798528330010116,4
455,resnet34,350,0.3864954674184693,4
456,resnet18,939,0.666846850715217,4
457,resnet50,939,0.1412757250508847,2
458,densenet161,350,0.472733213293796,5
459,efficientnetb0,939,0.0,1
460,vgg16,350,0.0,1
461,efficientnetb1,350,0.2323535341648464,2
462,resnet50,939,0.481243768988981,4
463,vgg19,550,0.0,2
464,resnet18,350,0.6798528330010116,4
465,resnet34,939,0.3385797164144236,2
466,resnet34,550,0.4132006712758983,4
467,efficientnetb1,350,0.1057479814087846,8
468,efficientnetb1,350,1.0,3
469,resnet50,550,0.4611472962789475,4
470,resnet34,750,0.6702494870914867,10
471,resnet34,550,0.5238774014052308,5
472,resnet50,350,0.4097205423764233,4
473,resnet34,939,0.8120702549228033,7
474,efficientnetb0,750,0.0025215886423978,8
475,densenet161,550,0.0323579521725776,2
476,vgg19,939,0.4910509157637427,8
477,resnet50,939,1.0,6
478,densenet161,750,0.0193762853485244,2
479,efficientnetb0,939,0.245393377540531,2
480,resnet50,550,0.106889737057666,2
481,densenet161,750,0.5067219862360387,5
482,efficientnetb1,550,0.1264304258348263,7
483,vgg16,550,0.0768889395683232,3
484,vgg16,350,0.1139662905811487,4
485,vgg19,350,0.3670248005033085,6
486,resnet50,939,0.481243768988981,4
487,resnet34,550,0.5238774014052308,5
488,vgg19,750,0.3954673323042385,5
489,vgg16,750,0.0835468528760409,3
490,efficientnetb1,750,0.0,1
491,vgg16,550,0.0768889395683232,3
492,resnet50,750,0.3530361156189798,10
493,vgg16,939,0.0060710231598882,1
494,vgg16,550,0.0983706975456484,4
495,efficientnetb0,350,0.2601845258832877,2
496,efficientnetb1,550,0.315622132205788,6
497,densenet161,550,1.0,7
498,resnet34,350,0.2851988166522616,3
499,resnet18,350,0.9463184463728672,2
500,vgg16,750,0.3927521762586766,6
501,efficientnetb1,939,0.0,1
502,resnet50,750,0.692684175445151,7
503,densenet161,939,0.2831929044634787,5
504,resnet34,550,0.4132006712758983,4
505,densenet161,550,1.0,7
506,vgg19,750,0.3776216428097246,7
507,vgg16,750,0.5870702344568659,8
508,efficientnetb0,550,0.0,1
509,densenet161,550,0.0,1
510,resnet34,750,0.6733833829902832,6
511,resnet50,750,0.098265786808133,1
512,efficientnetb0,550,0.7484594574197447,4
513,efficientnetb1,550,0.0,1
514,resnet50,939,0.3743501150304915,10
515,resnet50,550,0.106889737057666,2
516,densenet161,550,0.0323579521725776,2
517,efficientnetb1,939,0.4873612700075253,5
518,vgg19,939,0.7512707723562208,18
519,resnet34,350,0.7118597986318302,7
520,resnet50,939,0.1929263993625516,13
521,efficientnetb1,939,0.7039994792384792,4
522,efficientnetb0,939,0.0,1
523,densenet161,550,0.5735576563250782,5
524,vgg16,350,0.3157734764615972,23
525,resnet34,550,0.4132006712758983,4
526,densenet161,350,0.9422217589427628,7
527,efficientnetb1,939,0.0,1
528,vgg19,350,0.4842986650150916,9
529,resnet34,350,0.2851988166522616,3
530,efficientnetb1,750,0.5409660759543289,5
531,efficientnetb0,350,1.0,3
532,resnet18,550,0.46598992776295,5
533,densenet161,939,0.0,2
534,resnet50,350,0.8169515861153699,7
535,resnet18,750,0.0,8
536,vgg16,939,0.5638100259338691,8
537,efficientnetb0,939,1.0,3
538,resnet34,939,0.3385797164144236,2
539,vgg16,550,0.4909442737237837,5
540,resnet50,550,0.0,16
541,efficientnetb1,939,1.0,3
542,resnet50,939,0.0,1
543,resnet18,750,1.0,2
544,efficientnetb0,750,0.6483214388113725,4
545,efficientnetb1,550,0.0,1
546,resnet18,939,0.5358361217945573,1
547,efficientnetb0,350,1.0,3
548,vgg16,350,0.4552780768214839,7
549,densenet161,750,0.140363807198106,10
550,efficientnetb0,550,0.5319033905566624,5
551,vgg16,750,0.0240042451732625,4
552,efficientnetb1,750,0.3094983907889674,6
553,vgg16,939,0.986973209346794,14
554,vgg19,939,0.3786480345124817,5
555,efficientnetb0,550,0.0,1
556,vgg19,350,0.4995659680915179,8
557,resnet18,750,0.2819735347623552,6
558,resnet50,350,0.8169515861153699,7
559,resnet34,750,1.0,8
560,vgg19,750,0.482051380981956,8
561,efficientnetb1,750,0.0592486200525467,8
562,resnet50,550,0.2772450699669692,3
563,efficientnetb1,750,0.0,1
564,densenet161,550,0.9908784030365078,8
565,resnet50,550,0.0097267662088094,1
566,vgg19,550,0.1248786103205342,4
567,resnet50,939,0.0,1
568,resnet18,350,0.0,8
569,resnet50,550,0.0097267662088094,1
570,efficientnetb0,350,0.4626689598236604,5
571,efficientnetb0,939,0.0,1
572,vgg16,750,0.0,2
573,resnet18,939,0.4650005330060861,5
574,vgg16,939,0.0381294915227273,4
575,efficientnetb1,750,0.0,1
576,vgg16,550,0.941205716630206,14
577,vgg16,750,0.0058887013115276,1
578,vgg19,550,0.0192737323606945,1
579,densenet161,939,0.2611850784190904,12
580,resnet18,750,0.5563161859691826,1
581,vgg16,939,0.0060710231598882,1
582,efficientnetb1,550,1.0,3
583,resnet34,350,0.1157963719048598,1
584,efficientnetb1,750,0.0,1
585,efficientnetb0,550,1.0,3
586,resnet18,350,0.5048206439889544,5
587,resnet18,750,1.0,2
588,efficientnetb0,350,0.2601845258832877,2
589,resnet34,750,0.6733833829902832,6
590,densenet161,350,0.0,1
591,resnet18,939,0.9772814215247084,3
592,resnet34,750,0.3301584795875527,3
593,vgg19,550,0.0192737323606945,1
594,densenet161,750,0.7754817419817108,6
595,densenet161,350,0.9422217589427628,7
596,resnet18,350,0.5048206439889544,5
597,vgg19,550,0.3992057636441661,5
598,vgg19,750,0.0061276421520036,2
599,efficientnetb0,750,0.0,1
600,vgg19,750,0.0061276421520036,2
601,vgg16,750,0.0,2
602,efficientnetb0,939,0.0,1
603,resnet50,750,0.5242927837491854,3
604,vgg16,939,0.0,2
605,resnet50,939,0.481243768988981,4
606,densenet161,939,1.0,6
607,densenet161,750,0.0,1
608,vgg16,550,1.0,12
609,vgg19,350,0.3463718988145903,7
610,densenet161,750,1.0,7
611,resnet34,750,0.1933703739951124,14
612,vgg19,550,0.3608150480635607,7
613,vgg16,750,0.4544437830679675,5
614,vgg19,750,0.482051380981956,8
615,efficientnetb1,939,1.0,3
616,resnet34,550,0.4132006712758983,4
617,vgg16,550,0.0983706975456484,4
618,densenet161,939,0.0,2
619,resnet34,939,0.8120702549228033,7
620,resnet50,550,0.0097267662088094,1
621,efficientnetb0,550,0.290069122860228,2
622,resnet34,550,0.5238774014052308,5
623,vgg19,939,0.1144285467096243,4
624,resnet50,550,0.4611472962789475,4
625,vgg16,350,0.6117716042882734,8
626,vgg19,939,0.053642035656265,3
627,densenet161,939,0.8028649279588222,7
628,efficientnetb0,750,0.6483214388113725,4
629,vgg16,750,0.4544437830679675,5
630,resnet34,750,0.4742055237385399,5
631,resnet50,550,0.2772450699669692,3
632,resnet34,750,0.3170708984259823,12
633,vgg19,350,0.4995659680915179,8
634,efficientnetb1,939,0.0961268279883589,7
635,efficientnetb1,750,0.3094983907889674,6
636,efficientnetb1,750,0.0,1
637,vgg16,550,0.4909442737237837,5
638,vgg19,550,1.0,15
639,efficientnetb0,750,0.4450311925360435,5
640,vgg19,750,0.1063831635744575,4
641,efficientnetb1,750,0.0592486200525467,8
642,densenet161,550,0.084152532251803,12
643,densenet161,350,0.472733213293796,5
644,vgg16,750,0.3719773828090447,7
645,efficientnetb0,350,0.3057373745716766,6
646,efficientnetb1,939,0.0961268279883589,7
647,resnet50,350,0.8169515861153699,7
648,resnet34,750,0.6733833829902832,6
649,resnet34,550,0.2220048411102312,12
650,efficientnetb1,750,0.5409660759543289,5
651,efficientnetb1,350,0.3137835430767212,6
652,densenet161,350,1.0,8
653,resnet18,550,0.5341577662577371,1
654,resnet50,939,0.0004879656811657,16
655,efficientnetb1,550,1.0,3
656,resnet34,939,0.8527581774225047,5
657,resnet18,939,1.0,2
658,vgg16,550,0.0983706975456484,4
659,resnet34,350,0.2851988166522616,3
660,densenet161,550,0.1068700282907242,4
661,densenet161,939,0.0601439006764898,1
662,efficientnetb1,939,0.2680647929070547,6
663,vgg16,750,0.0835468528760409,3
664,vgg16,750,0.0240042451732625,4
665,efficientnetb0,750,0.6483214388113725,4
666,resnet50,939,0.3012988939538109,3
667,resnet18,939,0.5358361217945573,1
668,resnet34,939,0.8120702549228033,7
669,vgg19,750,0.1063831635744575,4
670,densenet161,939,0.2611850784190904,12
671,efficientnetb1,939,0.023223098071313,8
672,vgg16,550,0.4554756020263791,7
673,vgg16,350,0.451298059329941,6
674,vgg19,750,0.7549293405793684,12
675,efficientnetb1,550,1.0,3
676,resnet50,939,0.481243768988981,4
677,resnet34,750,0.2101132021199169,2
678,resnet18,350,0.1759150949563926,7
679,vgg19,550,0.7209260725133116,18
680,resnet34,350,0.9419697554794192,9
681,efficientnetb0,350,1.0,3
682,vgg16,550,0.4554756020263791,7
683,vgg16,750,0.0835468528760409,3
684,vgg19,939,0.3144631067328258,6
685,efficientnetb0,350,0.3057373745716766,6
686,densenet161,550,0.0210735879951949,3
687,vgg16,939,0.2756855978507271,26
688,resnet50,350,0.0174859151390518,1
689,resnet34,350,0.2851988166522616,3
690,resnet34,550,0.5305250673887995,11
691,efficientnetb0,550,0.7484594574197447,4
692,resnet50,750,0.41601881255758,9
693,resnet18,350,0.6798528330010116,4
694,vgg16,750,0.257048908245776,30
695,vgg19,939,0.6821322371858641,10
696,densenet161,750,1.0,7
697,efficientnetb1,939,0.023223098071313,8
698,efficientnetb0,550,0.7484594574197447,4
699,vgg19,550,0.1248786103205342,4
700,densenet161,550,0.0210735879951949,3
701,vgg19,939,0.9938700985656802,16
702,resnet18,350,0.5934360820487711,1
703,resnet34,350,0.7134974009725887,10
704,resnet50,550,0.106889737057666,2
705,resnet50,939,0.3012988939538109,3
706,efficientnetb0,550,0.0977278646092725,7
707,efficientnetb1,350,0.7181138626700144,4
708,densenet161,939,0.3296837125189169,9
709,vgg16,939,0.4031740758458291,6
710,efficientnetb0,750,1.0,3
711,vgg16,750,0.0835468528760409,3
712,resnet18,350,0.9463184463728672,2
713,efficientnetb0,550,0.5319033905566624,5
714,efficientnetb0,939,0.6801221238861833,4
715,vgg19,350,0.0047515404264518,2
716,resnet50,939,0.8248723661787692,5
717,efficientnetb1,750,0.5409660759543289,5
718,efficientnetb1,550,1.0,3
719,efficientnetb1,550,0.6878389778024664,4
720,vgg19,550,0.3608150480635607,7
