bandwidth_mbps,model_name,split_index,static_network_delay_ms,system_inference_throughput_imgs_per_s,part1_inference_time_s,part2_inference_time_s,network_time_s,end_to_end_latency_s,intermediate_data_size_bytes,network_throughput_mbps
1.5,vgg16,1,200.0,0.02750303933742387,0.8593598879300631,12.72725303356464,278.37948377315814,305.041769357828,102760952.0,0.3520919753999718
1.5,vgg16,2,200.0,0.013921483398294066,0.9454145798316369,12.198823011838472,562.894008911573,589.7540963062874,102760952.0,0.1741119560393488
1.5,vgg16,3,200.0,0.013916596565161048,2.6734895889575663,10.646654184047993,564.5176129157727,588.7764050960541,102760952.0,0.17360815501776977
1.5,vgg16,4,200.0,0.013923391481147141,2.7607076351459208,10.781445796673115,564.1198425843165,588.8053627747756,102760952.0,0.17372935745166967
1.5,vgg16,5,200.0,0.055366143667830874,2.880536831342257,10.127152938109178,135.00957802625803,157.05204934340256,25690616.0,0.1815768027630401
1.5,vgg16,6,200.0,0.02766923479954887,3.6940199778630185,9.776202275202824,279.72415230824396,301.0988801259261,51380728.0,0.17518804281087885
1.5,vgg16,7,200.0,0.027649707046655828,3.746549826401931,9.851391223760752,279.82091192098767,301.35603750669037,51380728.0,0.17513091260352795
1.5,vgg16,8,200.0,0.027293837400671775,5.084706123058613,7.910733479719895,285.1398238768944,302.9524990962102,51380728.0,0.1719799981425967
1.5,vgg16,9,200.0,0.027646713947308176,5.028853104664729,8.216008424758911,281.3944391654088,300.6796944508186,51380728.0,0.1741433645237721
1.5,vgg16,10,200.0,0.10749922303091404,5.138420966955332,8.009921349011934,66.79397737062894,85.03111248749953,12845560.0,0.1835441450535253
1.5,vgg16,11,200.0,0.05428549656495089,5.584004420500535,7.679005732903113,139.94081735610962,156.7329719250019,25690617.0,0.17508855721046254
1.5,vgg16,12,200.0,0.05450973376490552,5.606150462077214,7.766792554121751,139.27751465944144,156.8989316866948,25690617.0,0.17593037680737955
1.5,vgg16,13,200.0,0.05411045329851023,6.853649854660034,6.292244874514067,141.6468622317681,156.73647411052997,25690617.0,0.17297265450124605
1.5,vgg16,14,200.0,0.05422806000885613,6.773534297943115,6.206682021801289,141.42610557262714,156.33503081248358,25690617.0,0.17324150136415317
1.5,vgg16,15,200.0,0.053818180483536975,7.860203431202815,5.071253061294556,143.25596141815186,156.27155087544367,25690617.0,0.171025916640672
1.5,vgg16,16,200.0,0.05379475435731967,7.916627883911133,4.853551094348614,143.26951923737158,156.14957516009991,25690617.0,0.17100973120492832
1.5,vgg16,17,200.0,0.1953291628035231,8.042368998894325,5.343216877717238,35.41287214939411,49.10285117075993,6423033.0,0.17303407013430425
1.5,vgg16,18,200.0,0.10305328865095462,8.844556184915396,4.3044627996591425,71.55208767377414,84.74188225085919,12845561.0,0.17121068378182372
1.5,vgg16,19,200.0,0.10267948796453358,9.075655662096464,4.5031486841348505,71.5702480169443,85.20399242181044,12845561.0,0.17116724623715157
1.5,vgg16,20,200.0,0.10049164739785658,10.008399633260874,2.993975822742169,71.54642013403085,84.58314831440265,12845561.0,0.17122424306561143
1.5,vgg16,21,200.0,0.10142204593849011,10.080298056969276,3.004150097186749,71.54805667583759,84.66774568190941,12845561.0,0.17122032701873316
1.5,vgg16,22,200.0,0.09962559005083983,11.44015409396245,1.7696178142841046,71.54552423037015,84.77949874217694,12845561.0,0.17122638701269025
