model_name,bandwidth_mbps,split_index,part1_inference_time_s,part2_inference_time_s,network_time_s,system_inference_throughput_imgs_per_s
vgg16,0.095,17,0.6348480176759782,0.3636351907545351,6.034134183582104e-05,0.7370975339620958
vgg16,0.095,18,0.6959327008060463,0.317839600705022,0.0002020399579083,0.6119189798079298
vgg16,0.095,19,0.70769397839899,0.3108641633430032,0.0001773091762209,0.5864580273918906
vgg16,0.095,20,0.8110878857315768,0.2008793532405939,0.0001843325606784,0.4344798424333491
vgg16,0.095,21,0.8046509570862128,0.1985026798737661,0.0001932687786492,0.4432888704451657
vgg16,0.095,22,0.92516089698143,0.0850263981059217,0.0001912511460819,0.2981998049210142
vgg16,0.095,23,0.9127498933290372,0.0820504146520231,0.0001823789690443,0.3102559771466817
vgg16,0.095,24,0.931274509132879,0.081985159210923,3.635497660229266e-07,0.2962540556460067
vgg16,0.095,25,0.9472884112803868,0.0552667489962281,3.2289723627600864e-07,0.2834064606310224
vgg16,0.095,26,0.9509161645342104,0.0538668022316723,3.913254749837659e-06,0.2756855978507271
vgg16,0.095,27,0.9654794449505804,0.0259757058270716,3.127605015857452e-07,0.261685658741383
vgg16,0.095,28,0.9764898223475292,0.027612174184213,3.179872554103921e-07,0.2491781939052917
vgg16,0.095,29,1.0,0.0002543593682485,5.106855259603131e-06,0.2287830659970152
vgg16,0.095,30,0.9938614543857291,0.0,0.0,0.2349951085091062
vgg16,5.0,1,0.0,1.0,0.29594807320965,0.0
vgg16,5.0,2,0.0083851650363624,0.9628854616898276,0.2959448289672061,0.0002723365022587
vgg16,5.0,3,0.1568056509879176,0.8374272246165672,0.2959240238715767,0.001124175234966
vgg16,5.0,4,0.1652341112979665,0.8201740509857127,0.295888971465382,0.0012555387774205
vgg16,5.0,5,0.1771219969775734,0.8009016059534871,0.0669479331902108,0.2682305127499131
vgg16,5.0,6,0.2470230638121054,0.7780228700945776,0.143344491294524,0.0949377413391649
vgg16,5.0,7,0.2515504424669417,0.7629347132342484,0.1432493591765906,0.0955819320049412
vgg16,5.0,8,0.3584707752741302,0.6319185394026051,0.1464110393784312,0.09502512319789
vgg16,5.0,9,0.3628196991686703,0.6298161495152111,0.1465374904651979,0.0950440163862014
vgg16,5.0,10,0.3712584651334924,0.6407492349275179,0.0321265475977729,0.5694905415167303
vgg16,5.0,11,0.4226003521336123,0.5961847457059081,0.0722508892355739,0.2632106649788182
vgg16,5.0,12,0.4141962691224994,0.6085095023701113,0.0717148854765348,0.2644026072594599
vgg16,5.0,13,0.5139321601105349,0.4989801676453361,0.075491815017821,0.2573998413662703
vgg16,5.0,14,0.5065360274343286,0.4879920847714599,0.075513745713365,0.2586143655965701
vgg16,5.0,15,0.6122440093520097,0.3961645518788488,0.0760430079265339,0.2496424431728809
vgg16,5.0,16,0.6072898255018494,0.3963137635899703,0.0760313089650783,0.2501802637132564
vgg16,5.0,17,0.632310265157183,0.394169361291005,0.0188928707994305,0.8533511327735978
vgg16,5.0,18,0.6989656333221784,0.3493875954524224,0.0379550607823071,0.4911029693085081
vgg16,5.0,19,0.6779663772531298,0.3411070783606426,0.0379430997927576,0.4960274628453059
vgg16,5.0,20,0.7852542149271752,0.2354649180209763,0.0379409345927257,0.4722662512785097
vgg16,5.0,21,0.7897615328463495,0.2409353029026718,0.0379363492472865,0.4711941949978797
vgg16,5.0,22,0.8982542502503311,0.1379913920089961,0.0379360782520812,0.4490549428343975
vgg16,5.0,23,0.8989158560013057,0.1373588250742833,0.0379457947346457,0.4483139968917225
vgg16,5.0,24,0.9058974689622376,0.1333947956142216,0.0093736594562054,0.99632441206107
vgg16,5.0,25,0.9333354017199128,0.1121680882704126,0.0093739389311791,0.9740381232239058
vgg16,5.0,26,0.9607323967484708,0.111810875804039,0.0093732537269015,0.9557308857246176
vgg16,5.0,27,0.9616963299817204,0.0868170194181571,0.0093735437609738,0.9525948488469728
vgg16,5.0,28,0.978104036729296,0.0874711895558335,0.0093741146995595,0.935722971352082
vgg16,5.0,29,0.9976045602626404,0.0624519470575096,0.0093734483717012,0.928161952457423
vgg16,5.0,30,1.0,0.0629906076370986,0.0093735865172009,0.927730408968662
vgg16,5.0,1,5.670590908703896e-06,0.0173143506636964,0.3044996724062919,0.0042228783513151
vgg16,5.0,2,0.0079456102144003,0.015936719686834,0.304508155001324,0.0041748764692176
vgg16,5.0,3,0.1582862321909955,0.0136479033368767,0.3045086188544048,0.0031942766880747
vgg16,5.0,4,0.165764858120551,0.0123437536058792,0.3045103556474378,0.003146847183578
vgg16,5.0,5,0.1767163408616363,0.012274799709073,0.0760025342191836,0.2905715618490982
vgg16,5.0,6,0.2483309168634875,0.0098419769430005,0.1521743840479645,0.0988001285483956
vgg16,5.0,7,0.2510661295092862,0.0105867215266116,0.1521795770776525,0.0984512166500518
vgg16,5.0,8,0.3584124992691693,0.0087673921413474,0.1521768449027582,0.0960638769044628
vgg16,5.0,9,0.3610491159760041,0.0087917548300559,0.1521767857068268,0.0957310071075152
vgg16,5.0,10,0.3680373486275931,0.0084932128756853,0.0379287377616469,0.5824044005734101
vgg16,5.0,11,0.4229783771229766,0.0070085647340049,0.0760040839049888,0.267954999640877
vgg16,5.0,12,0.4237490541212689,0.0076898339179147,0.0760046131919915,0.2673431166411856
vgg16,5.0,13,0.515321494895804,0.00669161271654,0.0760033110764373,0.2604058999800349
vgg16,5.0,14,0.5127366641442168,0.006357775652985,0.0759998276785317,0.2601066936249289
vgg16,5.0,15,0.6104115026023981,0.0045691272970216,0.0760068547099394,0.2517847325851612
vgg16,5.0,16,0.6074488741332243,0.0056313197093132,0.0759953784967307,0.2523846762095861
vgg16,5.0,17,0.6415744117970315,0.0050193238807479,0.0188877764729475,0.8755428731324801
vgg16,5.0,18,0.679361712333436,0.0040565885963723,0.0379254888082206,0.4986511895097097
vgg16,5.0,19,0.7047973119062356,0.0040804294546178,0.0379242793203286,0.4917473619641301
vgg16,5.0,20,0.7978102444226346,0.0031510219352157,0.0379246893057615,0.4717154455936802
vgg16,5.0,21,0.7850913010750709,0.0032778816672523,0.0379251219688893,0.4746775878443681
vgg16,5.0,22,0.922355210712068,0.001324840814786,0.0379270134770845,0.4476110331001451
vgg16,5.0,23,0.9156267849137188,0.0014148226000841,0.0379246115258164,0.4481922903565448
vgg16,5.0,24,0.9253865296753484,0.0014404978152758,0.0093708666558401,1.0
vgg16,5.0,25,0.9286935533127816,0.0009752881257629,0.009370583022206,0.9984472939609814
vgg16,5.0,26,0.9516551155252058,0.001067644890149,0.0093708693199819,0.9788300882246078
vgg16,5.0,27,0.9718251417035536,0.0009110769595639,0.0093707987202239,0.9640086323246904
vgg16,5.0,28,0.9693819652898058,0.0008559045908309,0.0093706335434317,0.9659353461689906
vgg16,5.0,29,0.9948166749815592,0.0,0.009370697775241,0.9475662235357796
vgg16,5.0,30,0.9856736818048822,0.0003718049276595,0.009370724839023,0.9549282438729582
vgg16,1.0,1,0.0,0.8036399006989315,0.0391737503683438,0.295434757871601
vgg16,1.0,2,0.007163174743914,1.0,0.0395980499021377,0.0
vgg16,1.0,3,0.1604398324309386,0.6671426429812299,0.0390517509650723,0.3145573816830426
vgg16,1.0,4,0.1679922289935733,0.6546888612412132,0.0387976904145576,0.3185115441708185
vgg16,1.0,5,0.1778622296127865,0.6398910081666056,0.0121742688434874,0.6119133671339123
vgg16,1.0,6,0.2513812977107545,0.6027174658239778,0.0185553099316974,0.5154717022163348
vgg16,1.0,7,0.2550933536351574,0.5919281600014846,0.018796811657616,0.5160509382573167
vgg16,1.0,8,0.3624851496181784,0.509655978573412,0.016512882521485,0.5921752340991367
vgg16,1.0,9,0.3650083650672808,0.4933800577751453,0.0165360447003357,0.6015121110840397
vgg16,1.0,10,0.3772266408859425,0.5000962124988818,0.0043877820314479,1.0
vgg16,1.0,11,0.42331396891128,0.4477075054662076,0.0093602796811841,0.8325129642687528
vgg16,1.0,12,0.4202373466966856,0.4588376463988119,0.0092096834447075,0.8257810385285838
vgg16,1.0,13,0.5145221873385227,0.3620421547595687,0.0131474395919982,0.749631753372564
vgg16,1.0,14,0.5188256369003246,0.3664582978118015,0.0131771724217688,0.7466344385914822
vgg16,1.0,15,0.602713012537933,0.282988824074368,0.013439789031026,0.6935470109137244
vgg16,1.0,16,0.617017731760566,0.2836119864738817,0.0134463053594446,0.6785272956677864
vgg16,1.0,17,0.6306139396659347,0.2796038901297878,0.0076267374534001,0.8512190589331167
vgg16,1.0,18,0.6930383113019801,0.2467086733079606,0.0097872414155379,0.7475950725669562
vgg16,1.0,19,0.6851506085695127,0.2435385757422868,0.009789124216538,0.7573914418631413
vgg16,1.0,20,0.7916077839123038,0.1538574469724151,0.0096584400358626,0.6968507166104654
vgg16,1.0,21,0.8006973961987465,0.1544952801653858,0.0097176115676501,0.6870366804832938
vgg16,1.0,22,0.914335014113578,0.0650619854738678,0.0095848008494886,0.6382523731001206
vgg16,1.0,23,0.9144438388277218,0.0641991003302811,0.0096589222780197,0.6365476705587373
vgg16,1.0,24,0.9140515347117424,0.0616758027645752,0.0061786205925704,0.9042772106311916
vgg16,1.0,25,0.9383936402145352,0.0410836513637703,0.0061782659368143,0.883378886136564
vgg16,1.0,26,0.9573409049153,0.0427785532393713,0.0061794436499419,0.8517409645461299
vgg16,1.0,27,0.9762903591405308,0.0208955586401672,0.0061779367853427,0.8347566947494197
vgg16,1.0,28,0.970685461746722,0.0206699931554166,0.006178165999007,0.8404943095232194
vgg16,1.0,29,0.9916626473827252,2.9375405015605397e-05,0.0061806821184984,0.8243808746812626
vgg16,1.0,30,1.0,0.0,0.0061776795332104,0.8170101067522129
