model_name,bandwidth_mbps,split_index,part1_inference_time_s,part2_inference_time_s,network_time_s,system_inference_throughput_imgs_per_s
mobilenetv2,5.0,4,0.5529663455152334,0.3975752540465035,0.0502842790088958,0.2810647141165757
mobilenetv2,5.0,5,0.631382789594782,0.3651813993346595,0.0174924850955621,0.7007076394188813
mobilenetv2,5.0,6,0.6700218917621025,0.3048255651909968,0.0180344060822666,0.7025523166239127
mobilenetv2,5.0,7,0.6898014862322306,0.2616190111635385,0.0183778250353561,0.6716250524728735
mobilenetv2,5.0,8,0.7167293392439534,0.2441271287695451,0.0088050156128911,1.0
mobilenetv2,5.0,9,0.7563367747334417,0.222615468868838,0.0088039262514866,0.9364357364815966
mobilenetv2,5.0,10,0.7583946978813715,0.2121076447944703,0.0088040727737808,0.9345607691444662
mobilenetv2,5.0,11,0.7973177023165815,0.1876073758778108,0.0088023918020696,0.8993199155988824
mobilenetv2,5.0,12,0.8038494888654296,0.1586662460187063,0.0135908359337561,0.7270423195790792
mobilenetv2,5.0,13,0.8364361482438449,0.1260667247888202,0.0135918581921969,0.7013617494468228
mobilenetv2,5.0,14,0.8495057543524227,0.0874697359225339,0.013592858366118,0.7010706907450917
mobilenetv2,5.0,15,0.8608467099273299,0.0672305828358744,0.0052144111971008,0.8376011817729346
mobilenetv2,5.0,16,0.9270641253987968,0.0502817594653518,0.0052122044439398,0.7743177127375893
mobilenetv2,5.0,17,0.9213028279984038,0.0339161438227283,0.005212387490632,0.7809114390051533
mobilenetv2,5.0,18,0.9279625003476872,0.0142169748786051,0.0111953212864568,0.7787604011940893
mobilenetv2,5.0,1,0.0,0.0261749797161416,0.3054006367435051,0.0009501800734612
mobilenetv2,5.0,2,0.1081165357427308,0.0243364080337047,0.1523855468630371,0.0692154023860172
mobilenetv2,5.0,3,0.4774460448019105,0.0121683872351464,0.0569926060352761,0.2967902620114149
mobilenetv2,5.0,4,0.5605117831191515,0.0086209942864888,0.0566610451951596,0.2886829518968211
mobilenetv2,5.0,5,0.6426928786023871,0.0105636817560049,0.0184761465911757,0.8781784056100229
mobilenetv2,5.0,6,0.6981090825189968,0.0096741967686092,0.0183732790219159,0.7730302860554727
mobilenetv2,5.0,7,0.7258139312112591,0.0077986787188828,0.0183717127198263,0.75315762866027
mobilenetv2,5.0,8,0.7267060451575775,0.0067107762850779,0.0088038111571628,0.9767313466334162
mobilenetv2,5.0,9,0.7533347906094502,0.0064294326455934,0.0088020979080767,0.9376478363647184
mobilenetv2,5.0,10,0.7520985495133587,0.0060294432117128,0.0088021879449647,0.9454112761178634
mobilenetv2,5.0,11,0.8055538495151722,0.0054348122214823,0.0088032815533922,0.8805030246891855
mobilenetv2,5.0,12,0.8477355917932953,0.0051409778739533,0.0135913035309906,0.6955151173818244
mobilenetv2,5.0,13,0.819630898289715,0.0038136011638536,0.0135882308098359,0.7232581087598732
mobilenetv2,5.0,14,0.8682266606397355,0.001915618958078,0.0135897074997398,0.7140054774789847
mobilenetv2,5.0,15,0.9060390298623868,0.0014367022695393,0.0052134246136534,0.7920059181037715
mobilenetv2,5.0,16,0.8941293051714724,0.0009721084719852,0.0052153557350204,0.8134018838239906
mobilenetv2,5.0,17,0.939507122653321,0.0007319172545398,0.0052129362060061,0.7718201633626893
mobilenetv2,5.0,18,1.0,0.0,0.0111954469983382,0.7168620010223035
mobilenetv2,1.0,1,0.0,1.0,0.0322289508171278,0.0318738527827222
mobilenetv2,1.0,2,0.1060786204011704,0.9106834969392776,0.0207054021789225,0.1933887208071993
mobilenetv2,1.0,3,0.4561567070299929,0.5649751898798159,0.0205382767266739,0.0
mobilenetv2,1.0,4,0.5838274005657436,0.4366115997292983,0.0099519619778367,0.2768358447433219
mobilenetv2,1.0,5,0.6267918018415004,0.3840505336902444,0.0097110147714616,1.0
mobilenetv2,1.0,6,0.6643574609428257,0.3197173300125166,0.009877320123565,0.8402283748042135
mobilenetv2,1.0,7,0.7564383994188533,0.2851997589500427,0.0106994155200627,0.7015694399772214
mobilenetv2,1.0,8,0.7231743642093704,0.2553931724840006,0.0089448280353984,0.7549997871772055
mobilenetv2,1.0,9,0.76839718114809,0.2337759733819347,0.0097898650008433,0.6303617968199283
mobilenetv2,1.0,10,0.7952228434225287,0.2105732166366005,0.0097883972296877,0.6061616221297349
mobilenetv2,1.0,11,0.7848618828738351,0.1883778735625356,0.0089563268502239,0.6707560248665504
mobilenetv2,1.0,12,0.8211679720065429,0.167979581468467,0.0089857565962382,0.7303175488244074
mobilenetv2,1.0,13,0.8577383872115828,0.1232703617511071,0.009850458977073,0.6782384913350563
mobilenetv2,1.0,14,0.9067469057818004,0.0876188189259591,0.00985347308931,0.6208462581506342
mobilenetv2,1.0,15,0.9333853451806122,0.0601344176815117,0.0097928735919504,0.499028077297583
mobilenetv2,1.0,16,0.9490763842142512,0.0412736013636946,0.0089563739921794,0.5657754005129191
mobilenetv2,1.0,17,0.943099094398501,0.0216173222986504,0.0097798496711585,0.4957532205661136
mobilenetv2,1.0,18,1.0,0.0,0.0106842587443104,0.4486357605143444
mobilenetv2,2.0,1,0.0,1.0,0.7451885360479671,0.0
mobilenetv2,2.0,2,0.1115239614654892,0.9160205927101897,0.3653586875295992,0.0318048652432321
mobilenetv2,2.0,3,0.4820884392936397,0.5708205227452713,0.1315222943054386,0.1388301176198968
mobilenetv2,2.0,4,0.6010105117745294,0.4325575572430665,0.1338890149860696,0.139480938272444
mobilenetv2,2.0,5,0.6367197040922205,0.3738664817738805,0.0395535722726293,0.4809949488863999
mobilenetv2,2.0,6,0.6774448914862042,0.356658170505185,0.0397917113473838,0.482125009978782
mobilenetv2,2.0,7,0.727306174527747,0.2630924826547077,0.0417136098792027,0.4839106747550266
mobilenetv2,2.0,8,0.748819776250936,0.2740994963864026,0.0175344715898361,1.0
mobilenetv2,2.0,9,0.7684139688189957,0.2412302865683606,0.0182184495507137,0.998030768085946
mobilenetv2,2.0,10,0.8014256077508729,0.2105008938014743,0.0189085232637313,0.9976296027419022
mobilenetv2,2.0,11,0.8805154354365122,0.2000547605402535,0.0202158117357585,0.9256828376762184
mobilenetv2,2.0,12,0.838687086252076,0.1720321895263395,0.0316890667026635,0.6537537413495832
mobilenetv2,2.0,13,0.9164950622123306,0.1301357211085935,0.0327999371552714,0.6473587143015992
mobilenetv2,2.0,14,0.9525229517505484,0.0870036270671626,0.0335795542522295,0.6515845485313391
mobilenetv2,2.0,15,0.973822802860379,0.0598545378235537,0.0131050618654775,0.94942594588214
mobilenetv2,2.0,16,1.0,0.0405321985356856,0.0130902180953218,0.9216421626466345
mobilenetv2,2.0,17,0.96060063505827,0.021587950882815,0.0131061864771731,0.9727939340761976
mobilenetv2,2.0,18,0.9833504335635004,0.0,0.0288812701722259,0.7839592513229777
