model_name,bandwidth_mbps,split_index,part1_inference_time_s,part2_inference_time_s,network_time_s,system_inference_throughput_imgs_per_s
alexnet,1.5,1,0.0,1.0,0.9996783449770686,1.704008949632229e-05
alexnet,1.5,2,0.0274451340005505,0.9651017232926238,1.0,0.0
alexnet,1.5,3,0.0388920405451765,0.9453890445711788,0.2263073407061327,0.1575062762048496
alexnet,1.5,4,0.3451394402444678,0.6320762982548576,0.7206240733054939,0.0191609607819297
alexnet,1.5,5,0.3520817386941441,0.639189528821734,0.7205564597205193,0.019161707493226
alexnet,1.5,6,0.3643961768683218,0.6213607881907016,0.1544570968683654,0.2483327047413855
alexnet,1.5,7,0.5406582272547006,0.4536056430958239,0.3269123581876745,0.099165618424283
alexnet,1.5,8,0.5447117940850409,0.443340586148755,0.3270209229093722,0.0991555025428232
alexnet,1.5,9,0.8161553262506018,0.2055140950924289,0.2153193625255032,0.1736866905129233
alexnet,1.5,10,0.8132570862236773,0.1964276968929498,0.2153538928917236,0.173754309286159
alexnet,1.5,11,0.9861260724184648,0.0123212112829624,0.2170848397119352,0.1737312924654157
alexnet,1.5,12,0.993115747061764,0.0200577570233282,0.2169954599691268,0.1737644780615079
alexnet,1.5,13,0.9860870990036408,0.0014316013581403,0.0378611604545701,0.999778545922294
alexnet,1.5,14,0.9999084539362432,2.314155798530225e-06,0.0378694036790939,0.9996715749081708
alexnet,1.5,15,1.0,0.0,0.0378604979898294,1.0
alexnet,0.095,1,0.0,1.0,0.0016027484011605,0.0
alexnet,0.095,2,0.0127681141498145,0.970930804072584,0.0014038102395435,0.0281280654545952
alexnet,0.095,3,0.0339672660665741,0.926805053220153,5.920339229677023e-05,0.1458942907493161
alexnet,0.095,4,0.3442362843460577,0.6568451906107303,0.0008643475580389,0.293491136826713
alexnet,0.095,5,0.3607776238273202,0.6526950828947176,0.0009294045023037,0.2991244697200437
alexnet,0.095,6,0.360501190357305,0.6185975041828464,1.7092266293170023e-06,0.4184310756079495
alexnet,0.095,7,0.5471543782988375,0.4499267314547508,0.0001455619578956,0.5934426452362273
alexnet,0.095,8,0.5545637106378648,0.4746506568282715,0.0001047672439695,0.5631644549980375
alexnet,0.095,9,0.8278050148143625,0.193205626171548,0.0002201879349453,0.9496379079026936
alexnet,0.095,10,0.8258724519493182,0.1685573295700548,0.0002368091752882,1.0
alexnet,0.095,11,0.9885200475136046,0.0,0.0003266002546219,0.9882449764313752
alexnet,0.095,12,1.0,0.007218994699049,0.0003339011568514,0.9462344067831578
alexnet,5.0,1,0.0351982888722599,0.9991400474795404,0.0013516819030784,0.6206650887335845
alexnet,5.0,2,0.0343210274018469,0.9855105035525296,0.0013347021205942,0.6305811578390608
alexnet,5.0,3,0.0914376210072541,1.0,3.522676537937157e-05,0.6593110313130068
alexnet,5.0,4,0.3909875420098587,0.8331285308899536,0.0007236549187823,0.7649632467303545
alexnet,5.0,5,0.4066751702545198,0.8291129085189105,0.0006897436867007,0.7747613707442359
alexnet,5.0,6,0.4137527695875672,0.8054405013672812,0.0,0.834467499054212
alexnet,5.0,7,0.5736801674282759,0.7225085508357333,0.0002046300181096,0.914134340358003
alexnet,5.0,8,0.5751298420081334,0.7187847246736295,0.0002099949685322,0.917540247767045
alexnet,5.0,9,0.8427632361941707,0.5926202958306703,0.0003244911832027,0.97729766542246
alexnet,5.0,10,0.8177884062878593,0.5986045804418858,0.0002829082038337,1.0
alexnet,5.0,11,0.967337435407969,0.5106341689206384,0.0002992552648921,0.972979563380466
alexnet,5.0,12,1.0,0.5069120808723874,0.0003606872426551,0.927857613165373
alexnet,5.0,1,0.0,0.0151478468611678,0.3048463196005881,4.869277919477762e-06
alexnet,5.0,2,0.0099822907901784,0.0164644840213888,0.3048322164022442,0.0
alexnet,5.0,3,0.0297059178866619,0.0123431295743313,0.0729797618358152,0.1579133341470999
alexnet,5.0,4,0.2757068596156034,0.0094564853678731,0.2203208993926647,0.0192170396080933
alexnet,5.0,5,0.2823184868976163,0.0093544396212385,0.220321195203451,0.0192122717891376
alexnet,5.0,6,0.2887061200841839,0.009347257964001,0.0506103046633356,0.2489653379003221
alexnet,5.0,7,0.4323593953994925,0.0078912151593883,0.1018509178260145,0.0994672936871835
alexnet,5.0,8,0.4358709156083689,0.0053099187198752,0.1019049408792363,0.0994582451319283
alexnet,5.0,9,0.663734723869243,0.0057469302028421,0.0677542204932193,0.1742409100658931
alexnet,5.0,10,0.6528452097553545,0.0054008099776088,0.0677576290771053,0.1742133758201702
alexnet,5.0,11,0.7994546312871165,0.0,0.0678626927402471,0.1742634802153206
alexnet,5.0,12,0.7983226940636774,0.0025935969375477,0.0678099043049868,0.1742253609602636
alexnet,1.0,1,0.0,1.0,0.023780434536934,0.3133906279385415
alexnet,1.0,2,0.0082165557144856,0.9899670002374444,0.0236026430610198,0.3174424685272822
alexnet,1.0,3,0.0304479859514127,0.954039458778072,0.0226745748447357,0.3760411116478585
alexnet,1.0,4,0.3431566046476043,0.6624926785184301,0.0231832709737235,0.3618652628077334
alexnet,1.0,5,0.353982584927358,0.6523213456781409,0.0231727364323783,0.3628666722655875
alexnet,1.0,6,0.3591387450121113,0.6335492215400987,0.0215130064645429,0.4426397691782957
alexnet,1.0,7,0.5510904857030248,0.470077551693308,0.0232419653497451,0.4304459722216024
alexnet,1.0,8,0.5561689670946036,0.4628139258987135,0.0079704279655075,0.8426221475050798
alexnet,1.0,9,0.8215250667861229,0.1896072365884587,0.0216977308367634,0.3914134536549067
alexnet,1.0,10,0.8289872921781511,0.1980996940994541,0.0217140604574235,0.3813324176741925
alexnet,1.0,11,1.0,0.0413250269112083,0.0085102415505293,1.0
alexnet,1.0,12,0.9954955273734084,0.0,0.0382787117102078,0.0
alexnet,2.0,1,0.0,1.0,0.7447333678453985,1.0316890720813338e-05
alexnet,2.0,2,0.0117098318399412,0.9888793959989928,0.7448247409310917,0.0
alexnet,2.0,3,0.0382490613691948,0.9808901462002196,0.1646678492429754,0.6343214659890476
alexnet,2.0,4,0.3462102403799296,0.658966473230394,0.53608918979551,0.0771226977292298
alexnet,2.0,5,0.3563627610393572,0.6364373969467474,0.5362120707858439,0.0771928318710424
alexnet,2.0,6,0.3700438650326566,0.6362009874177225,0.1116664599599793,1.0
alexnet,2.0,7,0.5473230870174728,0.4536191514329175,0.2414078048181075,0.3993795251940537
alexnet,2.0,8,0.5517548681422793,0.4518933340253903,0.2414218798954993,0.3994125680479474
alexnet,2.0,9,0.824998321741883,0.1881645537298156,0.1583659698001748,0.6999317499044534
alexnet,2.0,10,0.8321704245136353,0.1906677658642348,0.158345830872059,0.700109612669338
alexnet,2.0,11,0.9979522161293104,0.0042104286508523,0.160027872111572,0.6996686580830868
alexnet,2.0,12,1.0,0.0,0.1600810645151271,0.6995784800258502
