model_name,bandwidth_mbps,split_index,part1_inference_time_s,part2_inference_time_s,network_time_s,system_inference_throughput_imgs_per_s
resnet50,0.095,5,0.4345244870812944,0.5408512850170936,0.0008186221133461,0.8248723661787692
resnet50,0.095,6,0.4810220892327265,0.4824546507386998,0.0009425117264655,1.0
resnet50,0.095,7,0.5476010150565505,0.4260529638248245,0.0008958712705985,0.8017819857800019
resnet50,0.095,8,0.6036773570696123,0.3689075113082408,0.0009822250225384,0.6400205520491736
resnet50,0.095,9,0.6852090468272352,0.2931554338139667,0.0002600653766197,0.4611727687596107
resnet50,0.095,10,0.7303100595726151,0.255466163833561,0.0002617231312344,0.3743501150304915
resnet50,0.095,11,0.7689546820013461,0.2174632710466486,0.0002590232563221,0.3016164674088932
resnet50,0.095,12,0.8010800442683431,0.178455976298773,0.0003049459674904,0.2550591552807569
resnet50,0.095,13,0.838400702077219,0.1437740578933038,0.0002807583320328,0.1929263993625516
resnet50,0.095,14,0.8814691452773424,0.1057148049891498,0.0002568001795742,0.1336282793417962
resnet50,0.095,15,0.9542394091624866,0.0356771624310602,1.347390003767437e-06,0.0495840899640762
resnet50,0.095,16,1.0,0.0,0.0,0.0004879656811657
resnet50,5.0,1,0.0014142291927021,0.0145922145744272,0.3054601038923617,0.0083906865958383
resnet50,5.0,2,0.1035135313165962,0.0146172661239799,0.3055802951762174,0.0059110957231362
resnet50,5.0,3,0.1965744724695149,0.0098514279495939,0.3056144586024053,0.0033875698655362
resnet50,5.0,4,0.3319487060701377,0.0095249856400193,0.1525065284344307,0.2506782705806697
resnet50,5.0,5,0.3897368349706863,0.0095253278971109,0.1525190398220566,0.2446184536624256
resnet50,5.0,6,0.4448529310043926,0.0077327480325246,0.1524983671809429,0.238792287640113
resnet50,5.0,7,0.5072183164979833,0.0077992335594865,0.1524966789385492,0.2337758276890304
resnet50,5.0,8,0.6107814029042591,0.0071468038918371,0.0759494096044379,0.60918619589261
resnet50,5.0,9,0.6575765528307748,0.0061591459246417,0.0759498887867563,0.6135392754539228
resnet50,5.0,10,0.7033942246961283,0.0053415312977957,0.075947787987721,0.5997103394385038
resnet50,5.0,11,0.7362551126364965,0.004801478824441,0.0759536280548857,0.5907662958498694
resnet50,5.0,12,0.7862039834366918,0.0042966704837793,0.0759516944732351,0.5776209814307985
resnet50,5.0,13,0.8290841699465783,0.0030650124273967,0.0759496293385327,0.5650066462463038
resnet50,5.0,14,0.9151772399551004,0.0017026831177908,0.0376813615003788,1.0
resnet50,5.0,15,0.9536004083821004,0.0010821376199236,0.037680461923104,0.9768553681436823
resnet50,5.0,16,0.9976311034264576,0.0,0.0376809068781139,0.9492763202533282
resnet50,5.0,17,0.97887230833096,6.260800454650034e-07,0.0376817044266563,0.9579158526229228
resnet50,5.0,18,1.0,7.381066349385464e-05,0.0376804266506869,0.950516267555115
resnet50,5.0,1,0.0,1.0,0.2810863540484568,0.0043416051788688
resnet50,5.0,2,0.0851309351399624,0.8896683636468907,0.2859424477565078,0.0026963075305228
resnet50,5.0,3,0.1954856789481275,0.7882765618278378,0.2917199365583604,0.0
resnet50,5.0,4,0.3356696962359182,0.6658444969596676,0.1440007363279063,0.2481199528638098
resnet50,5.0,5,0.3985985574883677,0.5999207724919527,0.1471612859906031,0.2438983938125889
resnet50,5.0,6,0.4521648220095852,0.5343083266751112,0.1507410583898194,0.2381100709749884
resnet50,5.0,7,0.5059186231453566,0.4744625205069389,0.1525994379406763,0.2304248686748925
resnet50,5.0,8,0.6041595597192333,0.3918707129012366,0.0759663628344867,0.5943420580882032
resnet50,5.0,9,0.6511734851818716,0.3441167454299015,0.0759669053765172,0.5800325199625719
resnet50,5.0,10,0.689430542210325,0.3000597639315936,0.0759760357070054,0.5873885085838447
resnet50,5.0,11,0.7333766002293233,0.2589865672355834,0.0759667816617802,0.5609390378016976
resnet50,5.0,12,0.7878414002096135,0.2165108260217131,0.0759660980300812,0.5463621552082293
