model_name,bandwidth_mbps,split_index,part1_inference_time_s,part2_inference_time_s,network_time_s,system_inference_throughput_imgs_per_s
inceptionv3,1.5,1,0.0,1.0,0.5032674976507099,0.0216355933083224
inceptionv3,1.5,2,0.0499889627502111,0.9538382438081144,0.4897114716838405,0.0229078675832758
inceptionv3,1.5,3,0.1662275976468403,0.8459060009923206,1.0,0.0
inceptionv3,1.5,4,0.1665247818482738,0.8295069909657489,0.2347253820069654,0.0698207503982384
inceptionv3,1.5,5,0.1914402770795411,0.8060923071672358,0.2981738032567272,0.0512349391491974
inceptionv3,1.5,6,0.2893166817828137,0.7026923205769003,0.6972715599859565,0.0098639035871807
inceptionv3,1.5,7,0.3036641988595769,0.6995043870217672,0.15949229214268,0.1113765386667031
inceptionv3,1.5,8,0.3617415090835807,0.6453167826324459,0.2176989652140405,0.0781546337605394
inceptionv3,1.5,9,0.424517047114522,0.5757957237674718,0.2483730478842897,0.0667646970021357
inceptionv3,1.5,10,0.4895298908785733,0.5164469590229565,0.252670727158392,0.0656296277555076
inceptionv3,1.5,11,0.5500111276695453,0.4499133980505692,0.1565888785615823,0.1176735644946703
inceptionv3,1.5,12,0.6076058828377444,0.3925625888892839,0.1588657963766079,0.1166410049688939
inceptionv3,1.5,13,0.6819928119537595,0.3213597271071689,0.161678098780114,0.1153390192824729
inceptionv3,1.5,14,0.7574208175814438,0.2444717225724353,0.1624694126395897,0.1140551530536197
inceptionv3,1.5,15,0.8430168664976072,0.1571021774567236,0.1624732216897013,0.1125350624205791
inceptionv3,1.5,16,0.881492115657788,0.1146438497813926,0.0595200861533327,0.312944128572019
inceptionv3,1.5,17,0.9311179533558503,0.0682576730486995,0.0956531940592299,0.1866586975596507
inceptionv3,1.5,18,1.0,0.0002831475083092,0.0956641791146299,0.1925363657191607
inceptionv3,1.5,19,0.9920824043695547,0.0,0.0007976451921288,1.0
inceptionv3,0.095,1,0.0,1.0,0.0010247821059991,0.0074999869015191
inceptionv3,0.095,2,0.052477376210266,0.9560140153782511,0.0008801185663605,0.0589687489396947
inceptionv3,0.095,3,0.1604484015693533,0.8427946454741313,0.0033153068114553,0.0307928131530639
inceptionv3,0.095,4,0.1799546273647512,0.829824097117784,0.0004564382382812,0.2596914260161562
inceptionv3,0.095,5,0.2029016186757416,0.8081700463853346,0.0005262688992121,0.2902176748165008
inceptionv3,0.095,6,0.2848621736677763,0.7023306731238514,0.0014575914907188,0.4094316093258586
inceptionv3,0.095,7,0.3127600132052213,0.6939529204023369,0.0002692268440218,0.5328326911526806
inceptionv3,0.095,8,0.3769423707104047,0.641344405952553,0.0003856977375973,0.6533166673091002
inceptionv3,0.095,9,0.4790388303581053,0.7451160677455417,0.0004392690139568,0.3623001669335878
inceptionv3,0.095,10,0.4774292551082665,0.5145079777235207,0.0004830740147305,1.0
inceptionv3,0.095,11,0.558912663044646,0.4543828818364424,0.0002838849645878,0.8003254803685758
inceptionv3,0.095,12,0.6226589676323797,0.3970285846569055,0.0003083947157024,0.6194010667357964
inceptionv3,0.095,13,0.6892869589283188,0.3220521826103677,0.0002855144349745,0.4656435790686428
inceptionv3,0.095,14,0.7488496694503851,0.2481689192183625,0.0002866368036791,0.3404043067332866
inceptionv3,0.095,15,0.8388015314233335,0.1614820887246001,0.0002842582699131,0.2000287316803056
inceptionv3,0.095,16,0.8890150215777127,0.1199663960539725,0.0001036920538256,0.138639529017511
inceptionv3,0.095,17,0.9283691473106852,0.071978721692174,0.0001664798266076,0.0895761292004146
inceptionv3,0.095,18,1.0,3.272601318651267e-06,0.0001664871847941,0.0
inceptionv3,0.095,19,0.9936328511392476,0.0,0.0,0.0072540539578408
inceptionv3,5.0,1,0.0,0.0231716938729135,0.1559918922928056,0.0765861772515627
inceptionv3,5.0,2,0.0476097320511788,0.0211683174946102,0.1518497900600956,0.0808390903989743
inceptionv3,5.0,3,0.1578177593517678,0.0179203607097302,0.304539271932941,0.0006931554392492
inceptionv3,5.0,4,0.1651103523656369,0.0186857837959921,0.0748441773822013,0.2421303530837009
inceptionv3,5.0,5,0.1948997117091006,0.0180373567646162,0.0937058614142522,0.1767948449762879
inceptionv3,5.0,6,0.2897431156510198,0.0146105370277596,0.2130389945745321,0.0328715103219633
inceptionv3,5.0,7,0.2963235203458707,0.0154220456976779,0.0516003785470671,0.3568541446465834
inceptionv3,5.0,8,0.359711299534567,0.0141867819701166,0.0688747322620814,0.2526164923875348
inceptionv3,5.0,9,0.4192652867862118,0.0116592205371105,0.077508609067307,0.2117310519548526
